Order ID	Product	Category	Unit Price	Quantity	Valor	Customer	Ship City	Ship Country	Order Date	Ano
10338	Alice Mutton	Meat/Poultry	31,2	20	624	Old World Delicatessen	Anchorage	USA	25-Oct-96	
10339	Alice Mutton	Meat/Poultry	31,2	70	2184	Mère Paillarde	Montréal	Canada	28-Oct-96	
10339	Chef Anton's Cajun Seasoning	Seafood	17,6	10	176	Mère Paillarde	Montréal	Canada	28-Oct-96	
10339	Tarte au sucre	Confections	39,4	28	1103,2	Mère Paillarde	Montréal	Canada	28-Oct-96	
10340	Carnarvon Tigers	Beverages	50	20	1000	Bon app'	Marseille	France	29-Oct-96	
10340	Ipoh Coffee	Beverages	36,8	40	1472	Bon app'	Marseille	France	29-Oct-96	
10340	Jack's New England Clam Chowder	Seafood	7,7	12	92,4	Bon app'	Marseille	France	29-Oct-96	
10341	Geitost	Dairy Products	2	8	16	Simons bistro	Kobenhavn	Denmark	29-Oct-96	
10341	Raclette Courdavault	Dairy Products	44	9	396	Simons bistro	Kobenhavn	Denmark	29-Oct-96	
10342	Pâté chinois	Meat/Poultry	19,2	40	768	Frankenversand	München	Germany	30-Oct-96	
10342	Inlagd Sill	Seafood	15,2	40	608	Frankenversand	München	Germany	30-Oct-96	
10342	Gorgonzola Telino	Dairy Products	10	56	560	Frankenversand	München	Germany	30-Oct-96	
10342	Chang	Beverages	15,2	24	364,8	Frankenversand	München	Germany	30-Oct-96	
10343	Scottish Longbreads	Confections	10	4	40	Lehmanns Marktstand	Frankfurt a.M.	Germany	31-Oct-96	
10343	Wimmers gute Semmelknödel	Grains/Cereals	26,6	50	1330	Lehmanns Marktstand	Frankfurt a.M.	Germany	31-Oct-96	
10343	Lakkalikööri	Beverages	14,4	15	216	Lehmanns Marktstand	Frankfurt a.M.	Germany	31-Oct-96	
10344	Chef Anton's Cajun Seasoning	Seafood	17,6	35	616	White Clover Markets	Seattle	USA	01/nov/96	
10344	Northwoods Cranberry Sauce	Condiments	32	70	2240	White Clover Markets	Seattle	USA	01/nov/96	
10345	Northwoods Cranberry Sauce	Condiments	32	70	2240	QUICK-Stop	Cunewalde	Germany	04/nov/96	
10345	Teatime Chocolate Biscuits	Confections	7,3	80	584	QUICK-Stop	Cunewalde	Germany	04/nov/96	
10345	Singaporean Hokkien Fried Mee	Grains/Cereals	11,2	9	100,8	QUICK-Stop	Cunewalde	Germany	04/nov/96	
10346	Alice Mutton	Meat/Poultry	31,2	36	1123,2	Rattlesnake Canyon Grocery	Albuquerque	USA	05/nov/96	
10346	Gnocchi di nonna Alice	Grains/Cereals	30,4	20	608	Rattlesnake Canyon Grocery	Albuquerque	USA	05/nov/96	
10347	NuNuCa Nuß-Nougat-Creme	Confections	11,2	10	112	Familia Arquibaldo	Sao Paulo	Brazil	06/nov/96	
10347	Chartreuse verte	Beverages	14,4	50	720	Familia Arquibaldo	Sao Paulo	Brazil	06/nov/96	
10347	Boston Crab Meat	Seafood	14,7	4	58,8	Familia Arquibaldo	Sao Paulo	Brazil	06/nov/96	
10347	Rhönbräu Klosterbier	Beverages	6,2	6	37,2	Familia Arquibaldo	Sao Paulo	Brazil	06/nov/96	
10348	Tunnbröd	Grains/Cereals	7,2	25	180	Die Wandernde Kuh	Stuttgart	Germany	07/nov/96	
10348	Chai	Meat/Poultry	14,4	15	216	Die Wandernde Kuh	Stuttgart	Germany	07/nov/96	
10349	Tourtière	Meat/Poultry	5,9	24	141,6	Split Rail Beer & Ale	Lander	USA	08/nov/96	
10350	Gudbrandsdalsost	Dairy Products	28,8	18	518,4	La maison d'Asie	Toulouse	France	11/nov/96	
10350	Valkoinen suklaa	Confections	13	15	195	La maison d'Asie	Toulouse	France	11/nov/96	
10351	Jack's New England Clam Chowder	Seafood	7,7	13	100,1	Ernst Handel	Graz	Austria	11/nov/96	
10351	Gula Malacca	Condiments	15,5	77	1193,5	Ernst Handel	Graz	Austria	11/nov/96	
10351	Côte de Blaye	Beverages	210,8	20	4216	Ernst Handel	Graz	Austria	11/nov/96	
10351	Louisiana Fiery Hot Pepper Sauce	Condiments	16,8	10	168	Ernst Handel	Graz	Austria	11/nov/96	
10352	Tourtière	Meat/Poultry	5,9	20	118	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	12/nov/96	
10352	Guaraná Fantástica	Beverages	3,6	10	36	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	12/nov/96	
10353	Queso Cabrales	Dairy Products	16,8	12	201,6	Piccolo und mehr	Salzburg	Austria	13/nov/96	
10353	Côte de Blaye	Beverages	210,8	50	10540	Piccolo und mehr	Salzburg	Austria	13/nov/96	
10354	Thüringer Rostbratwurst	Meat/Poultry	99	4	396	Pericles Comidas clásicas	México D.F.	Mexico	14/nov/96	
10354	Chai	Meat/Poultry	14,4	12	172,8	Pericles Comidas clásicas	México D.F.	Mexico	14/nov/96	
10355	Guaraná Fantástica	Beverages	3,6	25	90	Around the Horn	Colchester	UK	15/nov/96	
10355	Ravioli Angelo	Grains/Cereals	15,6	25	390	Around the Horn	Colchester	UK	15/nov/96	
10356	Pâté chinois	Meat/Poultry	19,2	12	230,4	Die Wandernde Kuh	Stuttgart	Germany	18/nov/96	
10356	Gudbrandsdalsost	Dairy Products	28,8	20	576	Die Wandernde Kuh	Stuttgart	Germany	18/nov/96	
10356	Gorgonzola Telino	Dairy Products	10	30	300	Die Wandernde Kuh	Stuttgart	Germany	18/nov/96	
10357	Gumbär Gummibärchen	Confections	24,9	16	398,4	LILA-Supermercado	Barquisimeto	Venezuela	19/nov/96	
10357	Ikura	Seafood	24,8	30	744	LILA-Supermercado	Barquisimeto	Venezuela	19/nov/96	
10357	Camembert Pierrot	Dairy Products	27,2	8	217,6	LILA-Supermercado	Barquisimeto	Venezuela	19/nov/96	
10358	Guaraná Fantástica	Beverages	3,6	10	36	La maison d'Asie	Toulouse	France	20/nov/96	
10358	Inlagd Sill	Seafood	15,2	20	304	La maison d'Asie	Toulouse	France	20/nov/96	
10358	Sasquatch Ale	Beverages	11,2	10	112	La maison d'Asie	Toulouse	France	20/nov/96	
10359	Gorgonzola Telino	Dairy Products	10	70	700	Seven Seas Imports	London	UK	21/nov/96	
10359	Pavlova	Confections	13,9	56	778,4	Seven Seas Imports	London	UK	21/nov/96	
10359	Camembert Pierrot	Dairy Products	27,2	80	2176	Seven Seas Imports	London	UK	21/nov/96	
10360	Tourtière	Meat/Poultry	5,9	28	165,2	Blondesddsl père et fils	Strasbourg	France	22/nov/96	
10360	Thüringer Rostbratwurst	Meat/Poultry	99	35	3465	Blondesddsl père et fils	Strasbourg	France	22/nov/96	
10360	Rössle Sauerkraut	Produce	36,4	30	1092	Blondesddsl père et fils	Strasbourg	France	22/nov/96	
10360	Côte de Blaye	Beverages	210,8	10	2108	Blondesddsl père et fils	Strasbourg	France	22/nov/96	
10360	Maxilaku	Confections	16	35	560	Blondesddsl père et fils	Strasbourg	France	22/nov/96	
10361	Chartreuse verte	Beverages	14,4	54	777,6	QUICK-Stop	Cunewalde	Germany	22/nov/96	
10361	Camembert Pierrot	Dairy Products	27,2	55	1496	QUICK-Stop	Cunewalde	Germany	22/nov/96	
10362	Tourtière	Meat/Poultry	5,9	24	141,6	Bon app'	Marseille	France	25/nov/96	
10362	Manjimup Dried Apples	Produce	42,4	20	848	Bon app'	Marseille	France	25/nov/96	
10362	NuNuCa Nuß-Nougat-Creme	Confections	11,2	50	560	Bon app'	Marseille	France	25/nov/96	
10363	Gorgonzola Telino	Dairy Products	10	20	200	Drachenblut Delikatessen	Aachen	Germany	26/nov/96	
10363	Rhönbräu Klosterbier	Beverages	6,2	12	74,4	Drachenblut Delikatessen	Aachen	Germany	26/nov/96	
10363	Lakkalikööri	Beverages	14,4	12	172,8	Drachenblut Delikatessen	Aachen	Germany	26/nov/96	
10364	Gudbrandsdalsost	Dairy Products	28,8	30	864	Eastern Connection	London	UK	26/nov/96	
10364	Flotemysost	Dairy Products	17,2	5	86	Eastern Connection	London	UK	26/nov/96	
10365	Queso Cabrales	Dairy Products	16,8	24	403,2	Antonio Moreno Taquería	México D.F.	Mexico	27/nov/96	
10366	Louisiana Fiery Hot Pepper Sauce	Condiments	16,8	5	84	Galería del gastrónomo	Barcelona	Spain	28/nov/96	
10366	Original Frankfurter grüne Soße	Condiments	10,4	5	52	Galería del gastrónomo	Barcelona	Spain	28/nov/96	
10367	Louisiana Fiery Hot Pepper Sauce	Condiments	16,8	15	252	Vaffeljernet	Århus	Denmark	28/nov/96	
10367	Tourtière	Meat/Poultry	5,9	18	106,2	Vaffeljernet	Århus	Denmark	28/nov/96	
10367	Sasquatch Ale	Beverages	11,2	36	403,2	Vaffeljernet	Århus	Denmark	28/nov/96	
10367	Original Frankfurter grüne Soße	Condiments	10,4	7	72,8	Vaffeljernet	Århus	Denmark	28/nov/96	
10368	Rössle Sauerkraut	Produce	36,4	13	473,2	Ernst Handel	Graz	Austria	29/nov/96	
10368	Sir Rodney's Scones	Confections	8	5	40	Ernst Handel	Graz	Austria	29/nov/96	
10368	Ravioli Angelo	Grains/Cereals	15,6	25	390	Ernst Handel	Graz	Austria	29/nov/96	
10368	Wimmers gute Semmelknödel	Grains/Cereals	26,6	35	931	Ernst Handel	Graz	Austria	29/nov/96	
10369	Gnocchi di nonna Alice	Grains/Cereals	30,4	18	547,2	Split Rail Beer & Ale	Lander	USA	2-Dec-96	
10369	Thüringer Rostbratwurst	Meat/Poultry	99	20	1980	Split Rail Beer & Ale	Lander	USA	2-Dec-96	
10370	Chai	Meat/Poultry	14,4	15	216	Chop-suey Chinese	Bern	Switzerland	3-Dec-96	
10370	Wimmers gute Semmelknödel	Grains/Cereals	26,6	30	798	Chop-suey Chinese	Bern	Switzerland	3-Dec-96	
10370	Longlife Tofu	Produce	8	20	160	Chop-suey Chinese	Bern	Switzerland	3-Dec-96	
10371	Inlagd Sill	Seafood	15,2	6	91,2	La maison d'Asie	Toulouse	France	3-Dec-96	
10372	Côte de Blaye	Beverages	210,8	40	8432	Queen Cozinha	Sao Paulo	Brazil	4-Dec-96	
10372	Sir Rodney's Marmalade	Confections	64,8	12	777,6	Queen Cozinha	Sao Paulo	Brazil	4-Dec-96	
10372	Camembert Pierrot	Dairy Products	27,2	70	1904	Queen Cozinha	Sao Paulo	Brazil	4-Dec-96	
10372	Mozzarella di Giovanni	Dairy Products	27,8	42	1167,6	Queen Cozinha	Sao Paulo	Brazil	4-Dec-96	
10373	Escargots de Bourgogne	Seafood	10,6	80	848	Hungry Owl All-Night Grocers	Cork	Ireland	5-Dec-96	
10373	Flotemysost	Dairy Products	17,2	50	860	Hungry Owl All-Night Grocers	Cork	Ireland	5-Dec-96	
10374	Escargots de Bourgogne	Seafood	10,6	15	159	Wolski  Zajazd	Warszawa	Poland	5-Dec-96	
10374	Gorgonzola Telino	Dairy Products	10	30	300	Wolski  Zajazd	Warszawa	Poland	5-Dec-96	
10375	Tofu	Produce	18,6	15	279	Hungry Coyote Import Store	Elgin	USA	6-Dec-96	
10375	Tourtière	Meat/Poultry	5,9	10	59	Hungry Coyote Import Store	Elgin	USA	6-Dec-96	
10376	Gorgonzola Telino	Dairy Products	10	42	420	Mère Paillarde	Montréal	Canada	9-Dec-96	
10377	Rössle Sauerkraut	Produce	36,4	20	728	Seven Seas Imports	London	UK	9-Dec-96	
10377	Chartreuse verte	Beverages	14,4	20	288	Seven Seas Imports	London	UK	9-Dec-96	
10378	Flotemysost	Dairy Products	17,2	6	103,2	Folk och fä HB	Bräcke	Sweden	10-Dec-96	
10379	Vegie-spread	Condiments	35,1	16	561,6	Que Delícia	Rio de Janeiro	Brazil	11-Dec-96	
10379	Louisiana Fiery Hot Pepper Sauce	Condiments	16,8	20	336	Que Delícia	Rio de Janeiro	Brazil	11-Dec-96	
10379	Jack's New England Clam Chowder	Seafood	7,7	8	61,6	Que Delícia	Rio de Janeiro	Brazil	11-Dec-96	
10380	Nord-Ost Matjeshering	Seafood	20,7	18	372,6	Hungry Owl All-Night Grocers	Cork	Ireland	12-Dec-96	
10380	Outback Lager	Beverages	12	30	360	Hungry Owl All-Night Grocers	Cork	Ireland	12-Dec-96	
10380	Perth Pasties	Meat/Poultry	26,2	20	524	Hungry Owl All-Night Grocers	Cork	Ireland	12-Dec-96	
10380	Camembert Pierrot	Dairy Products	27,2	6	163,2	Hungry Owl All-Night Grocers	Cork	Ireland	12-Dec-96	
10381	Longlife Tofu	Produce	8	14	112	LILA-Supermercado	Barquisimeto	Venezuela	12-Dec-96	
10382	Thüringer Rostbratwurst	Meat/Poultry	99	14	1386	Ernst Handel	Graz	Austria	13-Dec-96	
10382	Geitost	Dairy Products	2	60	120	Ernst Handel	Graz	Austria	13-Dec-96	
10382	Chef Anton's Gumbo Mix	Produce	17	32	544	Ernst Handel	Graz	Austria	13-Dec-96	
10382	Carnarvon Tigers	Beverages	50	9	450	Ernst Handel	Graz	Austria	13-Dec-96	
10382	Longlife Tofu	Produce	8	50	400	Ernst Handel	Graz	Austria	13-Dec-96	
10383	Konbu	Seafood	4,8	20	96	Around the Horn	Colchester	UK	16-Dec-96	
10383	Valkoinen suklaa	Confections	13	15	195	Around the Horn	Colchester	UK	16-Dec-96	
10383	Gnocchi di nonna Alice	Grains/Cereals	30,4	20	608	Around the Horn	Colchester	UK	16-Dec-96	
10384	Camembert Pierrot	Dairy Products	27,2	15	408	Berglunds snabbköp	Luleå	Sweden	16-Dec-96	
10384	Sir Rodney's Marmalade	Confections	64,8	28	1814,4	Berglunds snabbköp	Luleå	Sweden	16-Dec-96	
10385	Uncle Bob's Organic Dried Pears	Produce	24	10	240	Split Rail Beer & Ale	Lander	USA	17-Dec-96	
10385	Camembert Pierrot	Dairy Products	27,2	20	544	Split Rail Beer & Ale	Lander	USA	17-Dec-96	
10385	Scottish Longbreads	Confections	10	8	80	Split Rail Beer & Ale	Lander	USA	17-Dec-96	
10386	Guaraná Fantástica	Beverages	3,6	15	54	Familia Arquibaldo	Sao Paulo	Brazil	18-Dec-96	
10386	Sasquatch Ale	Beverages	11,2	10	112	Familia Arquibaldo	Sao Paulo	Brazil	18-Dec-96	
10387	Rössle Sauerkraut	Produce	36,4	6	218,4	Santé Gourmet	Stavern	Norway	18-Dec-96	
10387	Guaraná Fantástica	Beverages	3,6	15	54	Santé Gourmet	Stavern	Norway	18-Dec-96	
10387	Flotemysost	Dairy Products	17,2	15	258	Santé Gourmet	Stavern	Norway	18-Dec-96	
10387	Raclette Courdavault	Dairy Products	44	12	528	Santé Gourmet	Stavern	Norway	18-Dec-96	
10388	Perth Pasties	Meat/Poultry	26,2	40	1048	Seven Seas Imports	London	UK	19-Dec-96	
10388	Filo Mix	Grains/Cereals	5,6	20	112	Seven Seas Imports	London	UK	19-Dec-96	
10388	Rogede sild	Seafood	7,6	15	114	Seven Seas Imports	London	UK	19-Dec-96	
10389	Ikura	Seafood	24,8	16	396,8	Bottom-Dollar Markets	Tsawassen	Canada	20-Dec-96	
10389	Pâté chinois	Meat/Poultry	19,2	15	288	Bottom-Dollar Markets	Tsawassen	Canada	20-Dec-96	
10389	Tarte au sucre	Confections	39,4	20	788	Bottom-Dollar Markets	Tsawassen	Canada	20-Dec-96	
10389	Outback Lager	Beverages	12	30	360	Bottom-Dollar Markets	Tsawassen	Canada	20-Dec-96	
10390	Spegesild	Seafood	9,6	45	432	Ernst Handel	Graz	Austria	23-Dec-96	
10390	Gorgonzola Telino	Dairy Products	10	60	600	Ernst Handel	Graz	Austria	23-Dec-96	
10390	Steeleye Stout	Beverages	14,4	40	576	Ernst Handel	Graz	Austria	23-Dec-96	
10390	Mozzarella di Giovanni	Dairy Products	27,8	24	667,2	Ernst Handel	Graz	Austria	23-Dec-96	
10391	Konbu	Seafood	4,8	18	86,4	Drachenblut Delikatessen	Aachen	Germany	23-Dec-96	
10392	Gudbrandsdalsost	Dairy Products	28,8	50	1440	Piccolo und mehr	Salzburg	Austria	24-Dec-96	
10393	Tofu	Produce	18,6	42	781,2	Save-a-lot Markets	Boise	USA	25-Dec-96	
10393	Chang	Beverages	15,2	25	380	Save-a-lot Markets	Boise	USA	25-Dec-96	
10393	NuNuCa Nuß-Nougat-Creme	Confections	11,2	7	78,4	Save-a-lot Markets	Boise	USA	25-Dec-96	
10393	Gumbär Gummibärchen	Confections	24,9	70	1743	Save-a-lot Markets	Boise	USA	25-Dec-96	
10393	Gorgonzola Telino	Dairy Products	10	32	320	Save-a-lot Markets	Boise	USA	25-Dec-96	
10394	Konbu	Seafood	4,8	10	48	Hungry Coyote Import Store	Elgin	USA	25-Dec-96	
10394	Tarte au sucre	Confections	39,4	10	394	Hungry Coyote Import Store	Elgin	USA	25-Dec-96	
10395	Perth Pasties	Meat/Poultry	26,2	70	1834	HILARION-Abastos	San Cristóbal	Venezuela	26-Dec-96	
10395	Gudbrandsdalsost	Dairy Products	28,8	8	230,4	HILARION-Abastos	San Cristóbal	Venezuela	26-Dec-96	
10395	Spegesild	Seafood	9,6	28	268,8	HILARION-Abastos	San Cristóbal	Venezuela	26-Dec-96	
10396	Tunnbröd	Grains/Cereals	7,2	40	288	Frankenversand	München	Germany	27-Dec-96	
10396	Flotemysost	Dairy Products	17,2	60	1032	Frankenversand	München	Germany	27-Dec-96	
10396	Mozzarella di Giovanni	Dairy Products	27,8	21	583,8	Frankenversand	München	Germany	27-Dec-96	
10397	Sir Rodney's Scones	Confections	8	10	80	Princesa Isabel Vinhos	Lisboa	Portugal	27-Dec-96	
10397	Manjimup Dried Apples	Produce	42,4	18	763,2	Princesa Isabel Vinhos	Lisboa	Portugal	27-Dec-96	
10398	Steeleye Stout	Beverages	14,4	30	432	Save-a-lot Markets	Boise	USA	30-Dec-96	
10398	Pâté chinois	Meat/Poultry	19,2	120	2304	Save-a-lot Markets	Boise	USA	30-Dec-96	
10399	Flotemysost	Dairy Products	17,2	30	516	Vaffeljernet	Århus	Denmark	31-Dec-96	
10399	Scottish Longbreads	Confections	10	60	600	Vaffeljernet	Århus	Denmark	31-Dec-96	
10399	Lakkalikööri	Beverages	14,4	35	504	Vaffeljernet	Århus	Denmark	31-Dec-96	
10399	Original Frankfurter grüne Soße	Condiments	10,4	14	145,6	Vaffeljernet	Århus	Denmark	31-Dec-96	
10400	Steeleye Stout	Beverages	14,4	35	504	Eastern Connection	London	UK	01/jan/97	
10400	Thüringer Rostbratwurst	Meat/Poultry	99	21	2079	Eastern Connection	London	UK	01/jan/97	
10400	Maxilaku	Confections	16	30	480	Eastern Connection	London	UK	01/jan/97	
10401	Nord-Ost Matjeshering	Seafood	20,7	18	372,6	Rattlesnake Canyon Grocery	Albuquerque	USA	01/jan/97	
10401	Louisiana Fiery Hot Pepper Sauce	Condiments	16,8	20	336	Rattlesnake Canyon Grocery	Albuquerque	USA	01/jan/97	
10401	Flotemysost	Dairy Products	17,2	60	1032	Rattlesnake Canyon Grocery	Albuquerque	USA	01/jan/97	
10401	Gnocchi di nonna Alice	Grains/Cereals	30,4	70	2128	Rattlesnake Canyon Grocery	Albuquerque	USA	01/jan/97	
10402	Vegie-spread	Condiments	35,1	65	2281,5	Ernst Handel	Graz	Austria	02/jan/97	
10402	Tunnbröd	Grains/Cereals	7,2	60	432	Ernst Handel	Graz	Austria	02/jan/97	
10403	Pavlova	Confections	13,9	21	291,9	Ernst Handel	Graz	Austria	03/jan/97	
10403	Chocolade	Confections	10,2	70	714	Ernst Handel	Graz	Austria	03/jan/97	
10404	Maxilaku	Confections	16	30	480	Magazzini Alimentari Riuniti	Bergamo	Italy	03/jan/97	
10404	Singaporean Hokkien Fried Mee	Grains/Cereals	11,2	40	448	Magazzini Alimentari Riuniti	Bergamo	Italy	03/jan/97	
10404	Gumbär Gummibärchen	Confections	24,9	30	747	Magazzini Alimentari Riuniti	Bergamo	Italy	03/jan/97	
10405	Aniseed Syrup	Condiments	8	50	400	LINO-Delicateses	I. de Margarita	Venezuela	06/jan/97	
10406	Chai	Meat/Poultry	14,4	10	144	Queen Cozinha	Sao Paulo	Brazil	07/jan/97	
10406	Sir Rodney's Scones	Confections	8	30	240	Queen Cozinha	Sao Paulo	Brazil	07/jan/97	
10406	Boston Crab Meat	Seafood	14,7	2	29,4	Queen Cozinha	Sao Paulo	Brazil	07/jan/97	
10406	Rössle Sauerkraut	Produce	36,4	42	1528,8	Queen Cozinha	Sao Paulo	Brazil	07/jan/97	
10406	Inlagd Sill	Seafood	15,2	5	76	Queen Cozinha	Sao Paulo	Brazil	07/jan/97	
10407	Queso Cabrales	Dairy Products	16,8	30	504	Ottilies Käseladen	Köln	Germany	07/jan/97	
10407	Gudbrandsdalsost	Dairy Products	28,8	15	432	Ottilies Käseladen	Köln	Germany	07/jan/97	
10407	Flotemysost	Dairy Products	17,2	15	258	Ottilies Käseladen	Köln	Germany	07/jan/97	
10408	Tourtière	Meat/Poultry	5,9	6	35,4	Folies gourmandes	Lille	France	08/jan/97	
10408	Tarte au sucre	Confections	39,4	35	1379	Folies gourmandes	Lille	France	08/jan/97	
10408	Gravad lax	Seafood	20,8	10	208	Folies gourmandes	Lille	France	08/jan/97	
10409	Tofu	Produce	18,6	12	223,2	Océano Atlántico Ltda.	Buenos Aires	Argentina	09/jan/97	
10409	Sir Rodney's Scones	Confections	8	12	96	Océano Atlántico Ltda.	Buenos Aires	Argentina	09/jan/97	
10410	Geitost	Dairy Products	2	49	98	Bottom-Dollar Markets	Tsawassen	Canada	10/jan/97	
10410	Raclette Courdavault	Dairy Products	44	16	704	Bottom-Dollar Markets	Tsawassen	Canada	10/jan/97	
10411	Raclette Courdavault	Dairy Products	44	9	396	Bottom-Dollar Markets	Tsawassen	Canada	10/jan/97	
10411	Jack's New England Clam Chowder	Seafood	7,7	25	192,5	Bottom-Dollar Markets	Tsawassen	Canada	10/jan/97	
10411	Gula Malacca	Condiments	15,5	40	620	Bottom-Dollar Markets	Tsawassen	Canada	10/jan/97	
10412	Tofu	Produce	18,6	20	372	Wartian Herkku	Oulu	Finland	13/jan/97	
10413	Chai	Meat/Poultry	14,4	24	345,6	La maison d'Asie	Toulouse	France	14/jan/97	
10413	Tarte au sucre	Confections	39,4	40	1576	La maison d'Asie	Toulouse	France	14/jan/97	
10413	Lakkalikööri	Beverages	14,4	14	201,6	La maison d'Asie	Toulouse	France	14/jan/97	
10414	Teatime Chocolate Biscuits	Confections	7,3	18	131,4	Familia Arquibaldo	Sao Paulo	Brazil	14/jan/97	
10414	Geitost	Dairy Products	2	50	100	Familia Arquibaldo	Sao Paulo	Brazil	14/jan/97	
10415	Geitost	Dairy Products	2	20	40	Hungry Coyote Import Store	Elgin	USA	15/jan/97	
10415	Alice Mutton	Meat/Poultry	31,2	2	62,4	Hungry Coyote Import Store	Elgin	USA	15/jan/97	
10416	Teatime Chocolate Biscuits	Confections	7,3	20	146	Wartian Herkku	Oulu	Finland	16/jan/97	
10416	Perth Pasties	Meat/Poultry	26,2	10	262	Wartian Herkku	Oulu	Finland	16/jan/97	
10416	Ravioli Angelo	Grains/Cereals	15,6	20	312	Wartian Herkku	Oulu	Finland	16/jan/97	
10417	Scottish Longbreads	Confections	10	36	360	Simons bistro	Kobenhavn	Denmark	16/jan/97	
10417	Côte de Blaye	Beverages	210,8	50	10540	Simons bistro	Kobenhavn	Denmark	16/jan/97	
10417	Spegesild	Seafood	9,6	2	19,2	Simons bistro	Kobenhavn	Denmark	16/jan/97	
10417	Original Frankfurter grüne Soße	Condiments	10,4	35	364	Simons bistro	Kobenhavn	Denmark	16/jan/97	
10418	Zaanse koeken	Confections	7,6	55	418	QUICK-Stop	Cunewalde	Germany	17/jan/97	
10418	Chang	Beverages	15,2	60	912	QUICK-Stop	Cunewalde	Germany	17/jan/97	
10418	Sirop d'érable	Condiments	22,8	16	364,8	QUICK-Stop	Cunewalde	Germany	17/jan/97	
10418	Longlife Tofu	Produce	8	15	120	QUICK-Stop	Cunewalde	Germany	17/jan/97	
10419	Camembert Pierrot	Dairy Products	27,2	60	1632	Richter Supermarkt	Genève	Switzerland	20/jan/97	
10419	Gudbrandsdalsost	Dairy Products	28,8	20	576	Richter Supermarkt	Genève	Switzerland	20/jan/97	
10420	Outback Lager	Beverages	12	8	96	Wellington Importadora	Resende	Brazil	21/jan/97	
10420	Mishi Kobe Niku	Meat/Poultry	77,6	20	1552	Wellington Importadora	Resende	Brazil	21/jan/97	
10420	Konbu	Seafood	4,8	2	9,6	Wellington Importadora	Resende	Brazil	21/jan/97	
10420	Röd Kaviar	Seafood	12	20	240	Wellington Importadora	Resende	Brazil	21/jan/97	
10421	Teatime Chocolate Biscuits	Confections	7,3	4	29,2	Que Delícia	Rio de Janeiro	Brazil	21/jan/97	
10421	Gumbär Gummibärchen	Confections	24,9	30	747	Que Delícia	Rio de Janeiro	Brazil	21/jan/97	
10421	Perth Pasties	Meat/Poultry	26,2	15	393	Que Delícia	Rio de Janeiro	Brazil	21/jan/97	
10421	Original Frankfurter grüne Soße	Condiments	10,4	10	104	Que Delícia	Rio de Janeiro	Brazil	21/jan/97	
10422	Gumbär Gummibärchen	Confections	24,9	2	49,8	Franchi S.p.A.	Torino	Italy	22/jan/97	
10423	Gorgonzola Telino	Dairy Products	10	14	140	Gourmet Lanchonetes	Campinas	Brazil	23/jan/97	
10423	Raclette Courdavault	Dairy Products	44	20	880	Gourmet Lanchonetes	Campinas	Brazil	23/jan/97	
10424	Scottish Longbreads	Confections	10	30	300	Mère Paillarde	Montréal	Canada	23/jan/97	
10424	Côte de Blaye	Beverages	210,8	49	10329,2	Mère Paillarde	Montréal	Canada	23/jan/97	
10424	Steeleye Stout	Beverages	14,4	60	864	Mère Paillarde	Montréal	Canada	23/jan/97	
10425	Pâté chinois	Meat/Poultry	19,2	10	192	La maison d'Asie	Toulouse	France	24/jan/97	
10425	Lakkalikööri	Beverages	14,4	20	288	La maison d'Asie	Toulouse	France	24/jan/97	
10426	Gnocchi di nonna Alice	Grains/Cereals	30,4	5	152	Galería del gastrónomo	Barcelona	Spain	27/jan/97	
10426	Wimmers gute Semmelknödel	Grains/Cereals	26,6	7	186,2	Galería del gastrónomo	Barcelona	Spain	27/jan/97	
10427	Tofu	Produce	18,6	35	651	Piccolo und mehr	Salzburg	Austria	27/jan/97	
10428	Spegesild	Seafood	9,6	20	192	Reggiani Caseifici	Reggio Emilia	Italy	28/jan/97	
10429	Valkoinen suklaa	Confections	13	40	520	Hungry Owl All-Night Grocers	Cork	Ireland	29/jan/97	
10429	Vegie-spread	Condiments	35,1	35	1228,5	Hungry Owl All-Night Grocers	Cork	Ireland	29/jan/97	
10430	Gnocchi di nonna Alice	Grains/Cereals	30,4	30	912	Ernst Handel	Graz	Austria	30/jan/97	
10430	Raclette Courdavault	Dairy Products	44	70	3080	Ernst Handel	Graz	Austria	30/jan/97	
10430	Sir Rodney's Scones	Confections	8	50	400	Ernst Handel	Graz	Austria	30/jan/97	
